What should be the first tag in any HTML Document? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];The BODY Tag is usually used after [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What HTML tag defines emphasized text usually displayed in italics? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];To create a blank line in your web page [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which tag is used to create a multi-line text input in a form? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What HTML attribute specifies the URL of the image to be displayed? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which HTML element is used to specify a header for a document or section? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which attribute specifies whether a form input is required? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What HTML tag represents subscript text? [Diff:Easy] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which element allows embedding a webpage within another HTML document? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What element is used to define the main content of an HTML document? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];When would you use path along with file name of a picture in an IMG tag? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which HTML element is used for embedding scalable vector graphics (SVG)? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What is the purpose of the HTML <track> element? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];How do you embed a video in HTML5? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What is the correct way to link an external JavaScript file in HTML? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What HTML element is used to display a scalar measurement within a known range? [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Choose the correct HTML Tag to make a text Italic [Diff:Medium] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which of the following is true about Cookies? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which value of Socket.readyState atribute of WebSocket indicates that the connection has been closed or could not be opened? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What is the full form of HTTP? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What does the 'srcset' attribute in the <img> tag allow for? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What HTML attribute specifies that an input element should not automatically complete the user's input? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];What is the primary purpose of the HTML <data> element? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which HTML tag is used to create a dialog box or modal window? [Diff:Hard] [Tag:HTML (Frontend)] [Opts:4] [?????????? ??????];Which Python module provides tools for asynchronous programming? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which function can be used to get the name of the current thread? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What is the main disadvantage of Python's GIL for multithreading? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which method would you use to add an element to the end of a list? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Can a class have more than one metaclass? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How does inheritance affect the choice of metaclass for a class? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which method is used to get all the values from a dictionary? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which function would you use to combine two lists in Python? [Diff:Easy] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What is the difference between a 'Lock' and an 'RLock' in Python? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How does Python's 'deque' from the 'collections' module improve upon using a list as a queue? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What is the 'gc.get_threshold()' function used for? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which decorator is used to create a context manager from a generator function? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which of the following data structures is used for backtracking algorithms? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How do you identify if an object is an iterator in Python? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How does the 'contextlib.ExitStack' help in managing context managers? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which of the following decorators is used to turn a method into a class method? [Diff:Medium] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which data structure would you use to implement a disjoint set, and what is its purpose? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How does 'contextlib.aclosing' work with asynchronous context managers? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How can you prevent an object from being garbage collected? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What role does the 'gc.set_debug()' function play in Python's garbage collection? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What is a closure in Python? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];"What is the result of the following code snippet?

def my_generator():
    yield 1
    yield 2
    return 3

g = my_generator()
next(g)
next(g)
next(g) [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????]";How can a metaclass add logging functionality that records each time a class method is called? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];What is the effect of using a decorator with a function that has arguments? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];How can metaclasses help in automatically generating properties for private attributes? [Diff:Hard] [Tag:Python (Backend)] [Opts:4] [?????????? ??????];Which PHP configuration setting controls the default session lifetime? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];"What is the output of the following code?
```php
$x = 5 + '5';
echo $x;
``` [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????]";"What will be the output of the following code?
```php
$var = true;
echo gettype($var);
``` [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????]";Which function sorts an array in ascending order? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PHP superglobal contains all form data regardless of method? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PHP function is used to read a file into an array, where each line becomes an element in the array? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which block is mandatory when using `try` in PHP? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which input type allows selecting only one option from a group? [Diff:Easy] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which of the following function sorts an array in reverse order? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PHP function is used to count the number of lines in a file? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which method in the `Exception` class retrieves the file where the exception was thrown? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];How do you check if a variable is not equal to a certain value? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PHP function is used to set or modify file permissions? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which JSON encoding flag ensures all Unicode characters remain unescaped? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which session function removes all session variables but does not destroy the session itself? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which method retrieves the exception stack trace? [Diff:Medium] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PDO method should be used to fetch results into an associative array with keys set to column names? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which of the following statements is true about PHP's dynamic typing? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];What will happen if a trait and an interface define the same method? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];The Function 'fetchrow_hashref()' returns reference to hash row values keyed by ______________ [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PHP function should be used to properly escape form input before inserting into a database? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which PDO attribute controls the transaction isolation level? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];Which attack can occur if form data is not properly validated and sanitized before insertion into a database? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];"What will be the output of the following function call?
```php
function &test() {
    static $x = 5;
    return $x;
}
$y = &test();
$y = 10;
echo test();
``` [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????]";Which method provides the highest security for session storage? [Diff:Hard] [Tag:PHP (Backend)] [Opts:4] [?????????? ??????];How do you change data in a specific column of an existing row in MySQL? [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which MySQL command is used to view the structure of a table? [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];MySQL supports multiple database storage engines. [Diff:Easy] [Tag:Databases (SQL)] [Opts:2] [?????????? ??????];Which keyword is used with the UPDATE command to change the value? [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which SQL statement is used to extract data from the database? [Diff:Easy] [Tag:Databases (SQL)] [Opts:5] [?????????? ??????];Which of these is not a valid name for a column [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];You can add a row using SQL in a database with which of the following? [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];How do you limit the number of rows returned in a MySQL query? [Diff:Easy] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which SQL function is used to combine multiple strings into a single string? [Diff:Medium] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which optimization technique best improves performance of COUNT(*) queries on large tables? [Diff:Medium] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];You are facing a scenario where your MySQL database is experiencing high CPU utilization due to inefficient query execution plans. Which MySQL tool can help you capture and analyze slow queries to identify performance bottlenecks? [Diff:Medium] [Tag:Da2;You are troubleshooting a MySQL database performance issue where a particular query is not utilizing the appropriate index, resulting in slow execution. Which MySQL command can help you analyze the query execution plan and optimize the query? [Diff:Med4;Which configuration best improves performance of parallel partition scans? [Diff:Medium] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];What is the optimal fillfactor setting for a table with frequent updates to prevent bloat? [Diff:Medium] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];What is the most efficient way to copy large amounts of data between PostgreSQL tables? [Diff:Medium] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];"What will be the output of the query SELECT MINIMUM (amount) FROM sales; [Diff:Medium] [Tag:Databases (SQL)] [Opts:2] [?????????? ??????]";What is the most efficient approach for handling frequent aggregate calculations on partitioned tables? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];What is the most effective way to optimize performance of hierarchical queries? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];"The employees table has 20 records, what will be the output of the query SELECT gender FROM employees GROUP BY gender; [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????]";How can you detect and delete duplicate rows based on two columns in a large SQL table? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];How can you most effectively implement row-level computations based on window frames in PostgreSQL? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which PostgreSQL feature would you use to ensure referential integrity across multiple databases? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which SQL technique allows you to detect cycles in a graph represented as a table? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];What would be the best way to prevent deadlocks in transactions that update multiple tables? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????];Which approach provides the best performance for maintaining materialized aggregates with high update frequency? [Diff:Hard] [Tag:Databases (SQL)] [Opts:4] [?????????? ??????]
0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;0
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;0
1;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1
1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;1
1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;1
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0
1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1
1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1
1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1
0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0
1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1
1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1
1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1
1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1
1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0
1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0
1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0
0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;0;1
1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1
1;0;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0
